103;Российско-Армянский (Славянский) государственный университет
104;Государственный инженерный университет Армении
105;Ереванский университет Айбусак
106;Ереванский государственный медицинский университет
107;Ереванский государственный университет
108;Американский университет Карибского бассейна, Синт-Мартен
109;Международный университетский медицинский факультет (IUSOM)
110;Медицинская школа Святого Джеймса, Бонэйр
111;Медицинский факультет Университета Синт-Эстатиуса
112;Университет Нидерландских Антильских островов, Кюрасао
113;Католический университет Анголы
114;Университет Грегорио Семедо
115;Независимый университет Анголы
116;Университет Лусиада Анголы
117;Методический университет Анголы
118;Столичный университет Анголы
119;Технический университет Анголы
120;Университет Агостиньо Нето
121;Instituto de Enseñanza Superior del Ejército
122;Национальный институт физического образования имени генерала Мануэля Бельграно.
123;Технологический институт Буэнос-Айреса
124;Университетский авиационный институт
125;Университетский институт CEMA
126;Университетский институт наук фонда Salud Fundación HA Barceló
127;Университетский институт морских и морских исследований
128;Институт федеральной полиции
129;Национальный университет дель искусства
130;Межамериканский университет Abierta
131;Адвентистский университет дель Плата
132;Университет Аргентины де ла Эмпреса
133;Университет Аргентины «Джон Ф. Кеннеди»
134;Университет Атлантиды, Аргентина
135;Южный университет Буэнос-Айреса
136;Автономный университет Энтре-Риос
137;Университет Блас Паскаль
138;Университет CAECE, Буэнос-Айрес
139;Католический университет Аргентины Санта-Мария-де-лос-Буэнос-Айрес
140;Католический университет Кордовы
141;Католический университет Куйо
142;Католический университет Ла-Платы
143;Католический университет Сальты
144;Католический университет Санта-Фе
145;Католический университет Сантьяго-дель-Эстеро
146;Университет Шампанья
147;Университет Бельграно
148;Университет Болоньи - Представительство в Буэнос-Айресе
149;Университет Буэнос-Айреса
150;Universidad de Ciencias Empresariales y Sociales
151;Университет Консепсьон дель Уругвай
152;Университет Конгресса
153;Университет Флореса - Буэнос-Айрес
154;Университет дель Аконкагуа
155;Университет де ла Куэнка дель Плата
156;Университет братства Agrupaciones Санто-Томас-де-Акино (FASTA)
157;Университет Марины Мерканте
158;Латиноамериканский университет Латиноамериканского образовательного центра Росарио
159;Университет кино - Буэнос-Айрес
160;Аргентинский университет социального музея
161;Северный университет «Санто-Томас де Акино»
162;Университет Сальвадора
163;Университет Мендосы
164;Университет Морона
165;Университет Палермо
166;Университет Сан-Андрес
167;Университет Эмпресариал Сильо 21
168;Университет ИСАЛУД
169;Университет «Хуан Агустин Маса»
170;Университет Маймонида
171;Национальный университет Катамарки
172;Национальный университет Кордовы
173;Национальный университет Куйо
174;Национальный университет Энтре-Риос
175;Национальный университет Формозы
176;Национальный университет генерала Сан-Мартина
177;Национальный университет генерала Сармьенто
178;Национальный университет Жужуй
179;Национальный университет Ла-Матанса
180;Национальный университет Лануса
181;Национальный университет Ла Пампы
182;Национальный университет Южной Патагонии
183;"Национальный университет Патагонии ""Сан-Хуан Боско"""
184;Национальный университет Ла-Платы
185;Национальный университет Ла-Риохи
186;Национальный университет центра провинции Буэнос-Айрес
187;Национальный университет Комауэ
188;Национальный университет Прибрежья
189;Национальный университет дель Нордесте
190;Национальный университет Северной провинции Буэнос-Айреса
191;Национальный университет Ломас де Самора
192;Национальный университет Юга
193;Национальный университет Лухана
194;Национальный университет Мар-дель-Плата
195;Национальный университет Мисьонес
196;Национальный университет Кильмеса
197;Национальный университет Рио-Куарто
198;Национальный университет Росарио
199;Национальный университет Сальты
200;Национальный университет Сан-Хуана
201;Национальный университет Сан-Луиса
202;Национальный университет Сантьяго-дель-Эстеро
203;Национальный университет Трех февраля
204;Национальный университет Тукумана
205;Национальный университет Вилья Мария
206;Нотариальный университет Аргентины
207;Национальный технологический университет
208;Университет Торкуато ди Телла
209;Академия билденден Кюнсте Вена
210;Донау-Университет Кремса
211;Факхохшуле Бургенланд
212;Fachhochschule für Bank- und Finanzwirtschaft
213;Fachhochschule ИОАННЕУМ
214;Факхохшуле Кернтен
215;Fachhochschule Кремс
216;Fachhochschule Kufstein (Тироль)
217;Факхочшуле Зальцбург
218;Fachhochschule Санкт-Пёльтен
219;Fachhochschule Форарльберг
220;Fachhochschule Винер-Нойштадт
221;Fachhochschulstudiengänge der Wiener Wirtschaft
222;Fachhochschulstudiengänge Хагенберг
223;Fachhochschulstudiengänge Кремс IMC
224;Fachhochschulstudiengänge Steyr
225;Fachhochschulstudiengänge Вельс
226;Институт науки и технологий
227;Католический-теологический частный университет Линца
228;MCI-Центр управления Инсбрук
229;Медицинский университет Граца
230;Медицинский университет Инсбрука
231;Медицинский университет Вены
232;Монтануниверситет Леобен
233;Частный университет медицинской информатики и техники Тироля
234;Техникум Вена
235;Технический университет Граца
236;Технический университет Вены
237;Universität für angewandte Kunst Wien
238;Университет Боденкультуры Вены
239;Университет художественного и промышленного гештальтинга в Линце
240;Университет музыки и искусства в Граце
241;Университет музыки и искусства в Вене
242;Университет Граца
243;Университет Инсбрука
244;Университет Клагенфурта
245;Университет Линца
246;Университет Моцартеум Зальцбург
247;Университет Зальцбурга
248;Университет Вены
249;Ветеринарный медицинский университет Вены
250;Вебстерский университет, Вена
251;Wirtschaftsuniversität Вена
252;Австралийский католический университет
253;Австралийские заочные школы
254;Академия Сил обороны Австралии
255;Австралийский лютеранский колледж
256;Австралийский морской колледж
257;Австралийский национальный университет
258;Эйвондейл Колледж
259;Бакалаврский институт высшего образования коренных народов
260;Отельная школа Blue Mountains
261;Университет Бонда
262;Центральный Квинслендский университет
263;Университет Чарльза Дарвина
264;Университет Чарльза Стерта
265;Технологический университет Кертина
266;Университет Дикина
267;Университет Эдит Коуэн
268;Университет Флиндерса Южной Австралии
269;Университет Гриффита
270;Институт Холмса
271;Технологический институт, Австралия
272;Международный колледж туризма и гостиничного менеджмента
273;Университет Джеймса Кука Северного Квинсленда
274;Университет Ла Троб
275;Университет Маккуори
276;Колледж Маркуса Олдхэма
277;Университет Монаша
278;Университет Мердока
279;Квинслендский технологический университет
280;Королевский Мельбурнский технологический институт
281;Университет Южного Креста
282;Суинбернский технологический университет
283;Университет Аделаиды
284;Университет Балларата
285;Университет Канберры
286;Университет богословия
287;Университет Мельбурна
288;Университет Ньюкасла
289;Университет Новой Англии
290;Университет Нового Южного Уэльса
291;Университет Нотр-Дам, Австралия
292;Университет Квинсленда
293;Университет Южной Австралии
294;Университет Южного Квинсленда
295;Сиднейский университет
296;Университет Тасмании
297;Технологический университет Сиднея
298;Университет Саншайн-Кост
299;Университет Западной Австралии
300;Университет Западного Сиднея
301;Университет Вуллонгонга
302;Академия государственного управления
303;Азербайджанская Дипломатическая Академия
304;Азербайджанский Международный Университет
305;Азербайджанский Медицинский Университет
306;Азербайджанская Национальная Консерватория
307;Азербайджанский Государственный Экономический Университет
308;Азербайджанская Государственная Нефтяная Академия
309;Азербайджанский Технический Университет
310;Азербайджанский технологический университет
311;Азербайджанский Институт Туризма
312;Азербайджанский Университет
313;Азербайджанский Университет Языков
314;Бакинский Бизнес Университет
315;Бакинский славянский университет
316;Бакинский Государственный Университет
317;Гянджинский государственный университет
318;Хазарский университет
319;Лянкяранский государственный университет
320;Нахчыванский Частный Университет
321;Нахчыванский государственный университет
322;Национальная авиационная академия
323;Университет Одлар Юрду
324;Академия полиции
325;Кавказский университет
326;Сумгаитский государственный университет
327;Западный университет
328;Американский университет
329;Международный университет Берча
330;Международный университет Сараево
331;Международный университет Травника
332;Сараевская киноакадемия
333;Слобомир П Университет
334;Университет Баня-Луки
335;Университет Бихача
336;Университет Восточного Срараево
337;Университет Мостара
338;Университет Сараево
339;Университет Тузлы
340;Университет Зеницы
341;Университет Витез в Травнике
342;"Университет в Мостару ""Джемаль Биедич"""
343;Университет Вест-Индии, Кейв-Хилл
344;Университет науки и технологий Ахсануллы
345;Американский международный университет - Бангладеш
346;Университет Аса Бангладеш
347;Азиатский университет Бангладеш
348;Университет Атиш Дипанкар
349;Бангабандху Сельскохозяйственный университет шейха Муджибура Рахмана
350;Медицинский университет Бангабандху Шейха Муджибура Рахмана
351;Бангладешский сельскохозяйственный университет
352;Открытый университет Бангладеш
353;Бангладешский университет
354;Бангладешский университет бизнеса и технологий
355;Бангладешский инженерно-технологический университет
356;Бангладешский профессиональный университет
357;Бангладешский университет текстиля
358;Университет Бегум Рокейя, Рангпур
359;Университет BGC Trust, Бангладеш
360;Университет Брача
361;Независимый университет Читтагонг
362;Читтагонгский инженерно-технологический университет
363;Городской университет
364;Университет Комилла
365;Международный университет Нарциссов
366;Университет Дарул Ихсан
367;Международный университет Дакки
368;Даккский инженерно-технологический университет
369;Университет Восточной Дельты
370;Восточный университет
371;Восточно-Западный университет
372;Восточно-Западный университет, Мохахали
373;Зеленый университет Бангладеш
374;Университет науки и технологий Хаджи Мохаммада Данеша
375;Университет ИБАЙС
376;Независимый университет, Бангладеш
377;Международный университет культуры
378;Международный исламский университет Читтагонга
379;Международный университет бизнеса, сельского хозяйства и технологий
380;Исламский университет Куштия
381;Исламский технологический университет
382;Университет Джаганнатхи
383;Джахангирнагарский университет
384;Исламский университет Джатия Каби Кази Назрул
385;Университет Кхулна
386;Хулнаский инженерно-технологический университет
387;Ведущий университет
388;Международный университет Манарат
389;Университет науки и технологий Мауланы Бхашани
390;Столичный университет
391;Военный институт науки и технологий
392;Национальный университет
393;Университет науки и технологий Ноахали
394;Северо-Восточный университет Бангладеш
395;Северный университет Бангладеш
396;Северо-Южный университет
397;Университет науки и технологий Пабны
398;Университет науки и технологий Патуахали
399;Народный университет Бангладеш
400;Премьер Университет
401;Президентский университет
402;Университет Квинса
403;Раджшахиский инженерно-технологический университет
404;Университет науки и технологий Шахджалала
405;Юго-Восточный университет
406;Южный университет Бангладеш
407;Стэмфордский университет
408;Силхетский сельскохозяйственный университет
409;Силхетский инженерный колледж
410;Международный университет Силхет
411;Объединенный международный университет
412;Азиатско-Тихоокеанский университет, Дханмонди
413;Университет Читтагонга
414;Альтернативный Университет Развития
415;Университет Дакки
416;Университет информационных технологий и наук
417;Университет свободных искусств
418;Университет Раджшахи
419;Университет науки и технологий Читтагонга
420;Всемирный университет Бангладеш
421;Академия Университета Брексгата
422;Брюссельская школа менеджмента (ICCHEC)
423;Брюссельская школа международных исследований
424;Колледж Европы
425;Континентальная духовная семинария
426;ECAM - Высший промышленный институт
427;EHSAL - Европейская средняя школа Брюсселя
428;Erasmushogeschool Брюссель
429;Европейский университет Карла Великого
430;Европейский международный университет
431;Евангелическо-теологический факультет, Левен
432;Политехнический факультет Монса
433;Католические университетские факультеты Монса
434;Университетские факультеты Нотр-Дам де ла Пэ
435;Университетские факультеты Сен-Луи
436;Факультет Университета агрономических наук Жемблу
437;Люксембургский университетский фонд
438;Университет Хасселта
439;Hogere Zeevaartschool - Морская академия
440;Высшая школа Антверпена
441;Hogeschool voor Wetenschap en Kunst (VLEKHO), Брюссель
442;Высшая школа Wetenschap & Kunst
443;Hogeschool West-Vlaanderen (TU)
444;Карел Де Гроте Хогескул
445;Katholieke Hogeschool Кемпен
446;Katholieke Hogeschool Левен
447;Katholieke Hogeschool Лимбург
448;Католический университет Брюсселя
449;Католический университет Левена
450;Католический университет Левена, кампус Кортрейк
451;Королевская военная академия
452;Высшая школа лидерства Тьерри
453;Объединенный Бизнес Институт
454;Католический университет Лувена
455;Университет Льежа
456;Университет Монс-Эно
457;Университет Антверпена
458;Школа менеджмента Университета Антверпена
459;Университет Антверпена, UFSIA
460;Университет Гента
461;Свободный университет Брюсселя
462;Колледж Везалия
463;Школа менеджмента Vlerick Leuven в Генте
464;Свободный университет Брюсселя
465;Университет Уагадугу
466;"Экономическая Академия ""Ценов Димитура Александровича"""
467;Академия музыки, танца и изящных искусств
468;Сельскохозяйственный университет Пловдива
469;Американский университет в Болгарии
470;Бургасский свободный университет
471;Бургасский университет им. Профессора Ассена Златарова
472;Программы городских университетов в Болгарии
473;Международный университетский колледж
474;Медицинский университет Софии
475;Медицинский университет Плевен
476;Медицинский университет Пловдива
477;Медицинский университет Варны
478;Военный университет Шумен
479;"Национальная академия театрального и киноискусства ""Крустю Сарафова"""
480;Национальная академия искусств
481;Национальная Музыкальная Академия «Пантчо Владигеров»
482;Национальная спортивная академия Софии
483;Новый болгарский университет
484;Шуменский университет «Константин Преславский»
485;Софийский университет «Св. Климент Охридский»
486;Юго-Западный университет «Неофит Рильский»
487;Технический университет Габрово
488;Технический университет Софии
489;Технический университет Варны
490;Университет Тракии Стара Загора
491;Университет архитектуры, гражданского строительства и геодезии
492;Университет химико-технологии и металлургии
493;Экономический университет Варны
494;Университет пищевых технологий
495;Университет лесного хозяйства София
496;Университет горного дела и геологии «Св. Ивана Рильса»
497;Университет национального и мирового хозяйства
498;Университет Пловдива
499;Университет Русе
500;Варненский свободный университет
501;Великотырновский университет «Кирилл и Мефодий»
502;Университет Аль-Ахлия
503;Международный университет Ама
504;Университет прикладных наук
505;Университет Персидского залива
506;Арабский открытый университет
507;Бахрейнский политехнический институт
508;Университетский колледж Персидского залива
509;Нью-Йоркский технологический институт
510;RCSI-Медицинский университет Бахрейна
511;Университет Королевства
512;Университетский колледж Бахрейна
513;Университет Бахрейна
514;Университет надежды Африки
515;Университет Бурунди
516;Университет Люмьера в Бужумбуре
517;Университет Эспама Формирования
518;Северо-Американский университет Удегбе в Бенине
519;Университет Абомей-Калави (ОАК)
520;Бермудский колледж
521;Технологический институт Брунея
522;Университет Ислама Султана Шарифа Али
523;Университет Брунея-Даруссалама
524;Военная школа инженеров
525;Адвентистский университет Боливии
526;Университет Амазонки де Пандо
527;Университет Андины Симона Боливара
528;Автономный университет Бени имени Хосе Балливиана
529;Автономный университет Габриэля Рене Морено
530;Автономный университет Хуана Мисаэля Сарачо
531;Автономный университет Томаса Фриаса
532;Боливийский католический университет, Кочабамба
533;Боливийский католический университет, Ла-Пас
534;Боливийский католический университет, Санта-Крус
535;Боливийский католический университет, Тариха
536;Центральный университет
537;Университет Акино Боливия
538;Университет Доминго Савио
539;Эмпресариальный университет Матео Куллиса
540;Университет Хуана Мисаэля Сарачо
541;Университет Лос-Андес
542;Мэр университета Сан-Андрес
543;Университет мэра Сан-Симона
544;Национальный университет Сигло XX Льяльягуа
545;Университет Нуэстра Сеньора де Ла Пас
546;Университет НУР
547;Universidad Privada Abierta Latinoamericana
548;Частный университет Боливии
549;Университет Привада дель Валле
550;Частный университет Санта-Крус-де-ла-Сьерра
551;Частный университет Франца Тамайо (UNIFRANZ)
552;Университет Салезианы Боливии
553;Университет Сан-Франциско Ксавьера
554;Университет Сан-Франциско Ксавье де Чукисака
555;Технический университет Оруро
556;Центральный региональный университет Эспириту-Санту-ду-Пиньял
557;Адвентистский центр Сан-Паулу
558;Университетский центр Барао де Мауа
559;Университетский центр Кларетиано
560;Университетский центр Араракуара
561;Университетский центр Жуана Пессоа
562;Университетский центр Монте-Серрат
563;Университетский центр Ньютона Пайвы
564;Университетский центр Плинио Лейте
565;Университетский центр Сенака
566;Университетский центр Серра-дос-Оргаос
567;EMESCAM - Высшая школа наук Санта-Каса-де-Мизерикордия-де-Витория
568;FAAP - Фонд Армандо Альвареса Пентеадо
569;Интегрированный факультет Сеара
570;Факульдаде Итало Бразилиа
571;Факультаде Жагуариуна
572;Интегрированные факультеты Куритибы
573;Интегрированные факультеты Бразилии - UNIBRASIL
574;Интегрированные факультеты Толедо
575;Интегрированные факультеты UPIS
576;Бизнес-школа FAE - Факультет администрирования и экономики
577;Образовательный фонд Итуверавы
578;Институт технологий Мауа
579;Национальный институт чистой и прикладной математики - IMPA
580;Технологический институт аэронавтики
581;Папский католический университет Кампинаса
582;Папский католический университет Минас-Жерайс
583;Папский католический университет Сан-Паулу
584;Папский католический университет Параны
585;Папский католический университет Рио-де-Жанейро
586;Папский католический университет Риу-Гранди-ду-Сул
587;Университет Бандейранте Сан-Паулу
588;Университет Браз Кубас
589;Университет Камило Каштелу Бранку
590;Университет Кандидо Мендес
591;Университет Каштелу-Бранку
592;Католический университет Бразилиа
593;Католический университет Гояса
594;Католический университет Пелотаса
595;Католический университет Пернамбуку
596;Католический университет Петрополиса
597;Католический университет Сальвадора
598;Католический университет Сантоса
599;Католический университет Дом Боско
600;Университет Сидаде Сан-Паулу
601;Университет Крузейро-ду-Сул
602;Университет Амазонии
603;Университет региона да Кампанья
604;Университет Альфенаса
605;Университет Бразилиа
606;Университет Кашиас-ду-Сул
607;Университет Крус-Альта
608;Университет Форталезы
609;Университет Франка
610;Университет Гуарульюса
611;Университет Итауны
612;Университет Марилии
613;Университет Можи-дас-Крузес
614;Университет Новой Игуасу
615;Университет Пассо Фундо
616;Университет Пернамбуко
617;Университет Рибейран-Прету
618;Университет Санта-Крус-ду-Сул
619;Университет Санто-Амаро
620;Университет Сан-Паулу
621;Университет Таубате
622;Университет Токантинс
623;Университет Уберабы
624;Университет Вила-Велья
625;Университет Амазонас
626;Университет штата Баия
627;Университет штата Санта-Катарина
628;Университет штата Рио-де-Жанейро
629;Universidade do Estado do Rio Grande do Norte
630;Университет Экстремо Суль Катариненсе
631;Университет Гранде-Рио
632;Университет Оэсте-де-Санта-Катарина
633;Университет Оэсте Паулиста
634;Университет Рио-де-Жанейро
635;Университет Рио-Гранде
636;Университет Саградо Корасан
637;Университет Сул-де-Санта-Катарина
638;Университет Вале-ду-Итажаи
639;Университет Эстасио де Са
640;Университет штата Параиба
641;Университет штата Кампинас
642;Государственный университет Фейра-де-Сантана
643;Государственный университет Лондрины
644;Государственный университет Маринга
645;Государственный университет Монтес Кларос
646;Государственный университет Понта-Гросса
647;Государственный университет Санта-Крус
648;Университет штата Сеара
649;Университет Estadual do Centro-Oeste
650;Государственный университет Мараньяна
651;Университет Estadual do Norte Fluminense
652;Университет Estadual do Oeste do Paraná
653;Государственный университет Пиауи
654;Государственный университет Вале-ду-Акарау
655;Университет Estadual Paulista
656;Universidade Estadual Sudoeste da Bahia
657;Федеральный университет Баии
658;Федеральный университет Гранде Дурадос
659;Федеральный университет Параиба
660;Федеральный университет Алагоаса
661;Федеральный университет Кампина Гранде
662;Федеральный университет Гояса
663;Федеральный университет Juiz de Fora
664;Федеральный университет Лавраса
665;Федеральный университет Мату-Гросу
666;Федеральный университет Мату-Гросу-ду-Сул
667;Федеральный университет Минас-Жерайс
668;Федеральный университет Ору-Прето
669;Федеральный университет Пелотаса
670;Федеральный университет Пернамбуко
671;Федеральный университет Рондонии
672;Федеральный университет Рораймы
673;Федеральный университет Санта-Катарины
674;Федеральный университет Санта-Мария
675;Федеральный университет Сан-Карлоса
676;Федеральный университет Сан-Паулу
677;Федеральный университет Сержипи
678;Федеральный университет Уберландии
679;Федеральный университет Висозы
680;Федеральный университет ABC
681;Федеральный университет Акко
682;Федеральный университет Амапа
